article_id,row_index,curve_id,stressor_label,stressor_x,units_x,response_label,response_y,units_y,stressor_value,lower_limit,upper_limit,sd
74,5,c1,Depth (m),0.31,m,Habitat Suitability Index,0.98,Suitability index,,0.98,0.98,
74,6,c1,Depth (m),0.32,m,Habitat Suitability Index,0.9928,Suitability index,,0.9928,0.9928,
74,7,c1,Depth (m),0.33,m,Habitat Suitability Index,0.9896,Suitability index,,0.9896,0.9896,
74,8,c1,Depth (m),0.34,m,Habitat Suitability Index,1,Suitability index,,1,1,
74,9,c1,Depth (m),0.61,m,Habitat Suitability Index,0.9992,Suitability index,,0.9992,0.9992,
74,10,c1,Depth (m),1,m,Habitat Suitability Index,1,Suitability index,,1,1,
75,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
75,2,c1,Depth (m),0.61,m,Habitat Suitability Index,1,Suitability index,,1,1,
75,3,c1,Depth (m),1,m,Habitat Suitability Index,1,Suitability index,,1,1,
76,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0.1991,Suitability index,,0.1991,0.1991,
76,2,c1,Velocity (m/s),0.01,m/s,Habitat Suitability Index,0.6003,Suitability index,,0.6003,0.6003,
76,3,c1,Velocity (m/s),0.03,m/s,Habitat Suitability Index,0.8009,Suitability index,,0.8009,0.8009,
76,4,c1,Velocity (m/s),0.07,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
76,5,c1,Velocity (m/s),0.2,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
76,6,c1,Velocity (m/s),0.25,m/s,Habitat Suitability Index,0.8503,Suitability index,,0.8503,0.8503,
76,7,c1,Velocity (m/s),0.31,m/s,Habitat Suitability Index,0.6294,Suitability index,,0.6294,0.6294,
76,8,c1,Velocity (m/s),0.41,m/s,Habitat Suitability Index,0.3241,Suitability index,,0.3241,0.3241,
76,9,c1,Velocity (m/s),0.45,m/s,Habitat Suitability Index,0.2166,Suitability index,,0.2166,0.2166,
76,10,c1,Velocity (m/s),0.61,m/s,Habitat Suitability Index,0.0509,Suitability index,,0.0509,0.0509,
76,11,c1,Velocity (m/s),0.62,m/s,Habitat Suitability Index,0.0509,Suitability index,,0.0509,0.0509,
76,12,c1,Velocity (m/s),0.63,m/s,Habitat Suitability Index,0.0392,Suitability index,,0.0392,0.0392,
76,13,c1,Velocity (m/s),0.64,m/s,Habitat Suitability Index,0.0392,Suitability index,,0.0392,0.0392,
76,14,c1,Velocity (m/s),0.65,m/s,Habitat Suitability Index,0.0189,Suitability index,,0.0189,0.0189,
76,15,c1,Velocity (m/s),0.67,m/s,Habitat Suitability Index,0.0189,Suitability index,,0.0189,0.0189,
76,16,c1,Velocity (m/s),0.68,m/s,Habitat Suitability Index,0.0073,Suitability index,,0.0073,0.0073,
76,17,c1,Velocity (m/s),0.69,m/s,Habitat Suitability Index,0.0102,Suitability index,,0.0102,0.0102,
76,18,c1,Velocity (m/s),0.7,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
77,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
77,2,c1,Velocity (m/s),0.15,m/s,Habitat Suitability Index,0.7798,Suitability index,,0.7798,0.7798,
77,3,c1,Velocity (m/s),0.29,m/s,Habitat Suitability Index,0.1926,Suitability index,,0.1926,0.1926,
77,4,c1,Velocity (m/s),0.45,m/s,Habitat Suitability Index,0.0385,Suitability index,,0.0385,0.0385,
77,5,c1,Velocity (m/s),0.6,m/s,Habitat Suitability Index,0.0094,Suitability index,,0.0094,0.0094,
77,6,c1,Velocity (m/s),0.8,m/s,Habitat Suitability Index,0.0065,Suitability index,,0.0065,0.0065,
77,7,c1,Velocity (m/s),0.9,m/s,Habitat Suitability Index,0.0007,Suitability index,,0.0007,0.0007,
77,8,c1,Velocity (m/s),0.91,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
78,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
78,2,c1,Velocity (m/s),0.03,m/s,Habitat Suitability Index,0.2012,Suitability index,,0.2012,0.2012,
78,3,c1,Velocity (m/s),0.07,m/s,Habitat Suitability Index,0.4025,Suitability index,,0.4025,0.4025,
78,4,c1,Velocity (m/s),0.13,m/s,Habitat Suitability Index,0.6718,Suitability index,,0.6718,0.6718,
78,5,c1,Velocity (m/s),0.18,m/s,Habitat Suitability Index,0.8297,Suitability index,,0.8297,0.8297,
78,6,c1,Velocity (m/s),0.2,m/s,Habitat Suitability Index,0.8978,Suitability index,,0.8978,0.8978,
78,7,c1,Velocity (m/s),0.25,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
78,8,c1,Velocity (m/s),0.55,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
78,9,c1,Velocity (m/s),0.74,m/s,Habitat Suitability Index,0.6966,Suitability index,,0.6966,0.6966,
78,10,c1,Velocity (m/s),0.86,m/s,Habitat Suitability Index,0.4861,Suitability index,,0.4861,0.4861,
78,11,c1,Velocity (m/s),1,m/s,Habitat Suitability Index,0.2817,Suitability index,,0.2817,0.2817,
79,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
79,2,c1,Velocity (m/s),0.15,m/s,Habitat Suitability Index,0.9868,Suitability index,,0.9868,0.9868,
79,3,c1,Velocity (m/s),0.3,m/s,Habitat Suitability Index,0.5967,Suitability index,,0.5967,0.5967,
79,4,c1,Velocity (m/s),0.4,m/s,Habitat Suitability Index,0.3584,Suitability index,,0.3584,0.3584,
79,5,c1,Velocity (m/s),0.45,m/s,Habitat Suitability Index,0.2407,Suitability index,,0.2407,0.2407,
79,6,c1,Velocity (m/s),0.6,m/s,Habitat Suitability Index,0.0828,Suitability index,,0.0828,0.0828,
79,7,c1,Velocity (m/s),0.75,m/s,Habitat Suitability Index,0.0209,Suitability index,,0.0209,0.0209,
79,8,c1,Velocity (m/s),1,m/s,Habitat Suitability Index,0.0209,Suitability index,,0.0209,0.0209,
80,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
80,2,c1,Depth (m),0.05,m,Habitat Suitability Index,0.1213,Suitability index,,0.1213,0.1213,
80,3,c1,Depth (m),0.07,m,Habitat Suitability Index,0.1902,Suitability index,,0.1902,0.1902,
80,4,c1,Depth (m),0.1,m,Habitat Suitability Index,0.3082,Suitability index,,0.3082,0.3082,
80,5,c1,Depth (m),0.12,m,Habitat Suitability Index,0.4066,Suitability index,,0.4066,0.4066,
80,6,c1,Depth (m),0.13,m,Habitat Suitability Index,0.5148,Suitability index,,0.5148,0.5148,
80,7,c1,Depth (m),0.16,m,Habitat Suitability Index,0.6623,Suitability index,,0.6623,0.6623,
80,8,c1,Depth (m),0.18,m,Habitat Suitability Index,0.8557,Suitability index,,0.8557,0.8557,
80,9,c1,Depth (m),0.2,m,Habitat Suitability Index,0.9672,Suitability index,,0.9672,0.9672,
80,10,c1,Depth (m),0.22,m,Habitat Suitability Index,1,Suitability index,,1,1,
80,11,c1,Depth (m),1,m,Habitat Suitability Index,1,Suitability index,,1,1,
81,1,c1,Depth (m),0,m,Habitat Suitability Index,0,Suitability index,,0,0,
81,2,c1,Depth (m),0.25,m,Habitat Suitability Index,1,Suitability index,,1,1,
81,3,c1,Depth (m),0.8,m,Habitat Suitability Index,1,Suitability index,,1,1,
81,4,c1,Depth (m),0.85,m,Habitat Suitability Index,0.8,Suitability index,,0.8,0.8,
81,5,c1,Depth (m),1,m,Habitat Suitability Index,0.5508,Suitability index,,0.5508,0.5508,
82,1,c1,Depth (m),0.03,m,Habitat Suitability Index,0,Suitability index,,0,0,
82,2,c1,Depth (m),0.27,m,Habitat Suitability Index,1,Suitability index,,1,1,
82,3,c1,Depth (m),0.61,m,Habitat Suitability Index,1,Suitability index,,1,1,
82,4,c1,Depth (m),0.92,m,Habitat Suitability Index,0.1967,Suitability index,,0.1967,0.1967,
82,5,c1,Depth (m),1,m,Habitat Suitability Index,0.1705,Suitability index,,0.1705,0.1705,
83,1,c1,Depth (m),0.03,m,Habitat Suitability Index,0,Suitability index,,0,0,
83,2,c1,Depth (m),0.21,m,Habitat Suitability Index,1,Suitability index,,1,1,
83,3,c1,Depth (m),0.3,m,Habitat Suitability Index,1,Suitability index,,1,1,
83,4,c1,Depth (m),0.37,m,Habitat Suitability Index,0.7508,Suitability index,,0.7508,0.7508,
83,5,c1,Depth (m),0.57,m,Habitat Suitability Index,0.5377,Suitability index,,0.5377,0.5377,
83,6,c1,Depth (m),0.67,m,Habitat Suitability Index,0.4361,Suitability index,,0.4361,0.4361,
83,7,c1,Depth (m),0.8,m,Habitat Suitability Index,0.2852,Suitability index,,0.2852,0.2852,
83,8,c1,Depth (m),0.91,m,Habitat Suitability Index,0.1508,Suitability index,,0.1508,0.1508,
83,9,c1,Depth (m),1,m,Habitat Suitability Index,0.1377,Suitability index,,0.1377,0.1377,
84,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
84,2,c1,Velocity (m/s),0.09,m/s,Habitat Suitability Index,0.6034,Suitability index,,0.6034,0.6034,
84,3,c1,Velocity (m/s),0.14,m/s,Habitat Suitability Index,0.7989,Suitability index,,0.7989,0.7989,
84,4,c1,Velocity (m/s),0.2,m/s,Habitat Suitability Index,0.9397,Suitability index,,0.9397,0.9397,
84,5,c1,Velocity (m/s),0.26,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
84,6,c1,Velocity (m/s),0.33,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
84,7,c1,Velocity (m/s),0.4,m/s,Habitat Suitability Index,0.9282,Suitability index,,0.9282,0.9282,
84,8,c1,Velocity (m/s),0.5,m/s,Habitat Suitability Index,0.7672,Suitability index,,0.7672,0.7672,
84,9,c1,Velocity (m/s),0.7,m/s,Habitat Suitability Index,0.3994,Suitability index,,0.3994,0.3994,
84,10,c1,Velocity (m/s),0.8,m/s,Habitat Suitability Index,0.2471,Suitability index,,0.2471,0.2471,
84,11,c1,Velocity (m/s),0.9,m/s,Habitat Suitability Index,0.1466,Suitability index,,0.1466,0.1466,
84,12,c1,Velocity (m/s),1,m/s,Habitat Suitability Index,0.1006,Suitability index,,0.1006,0.1006,
84,13,c1,Velocity (m/s),1,m/s,Habitat Suitability Index,0.1006,Suitability index,,0.1006,0.1006,
85,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0.7989,Suitability index,,0.7989,0.7989,
85,2,c1,Velocity (m/s),0.07,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
85,3,c1,Velocity (m/s),0.33,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
85,4,c1,Velocity (m/s),0.4,m/s,Habitat Suitability Index,0.931,Suitability index,,0.931,0.931,
85,5,c1,Velocity (m/s),0.49,m/s,Habitat Suitability Index,0.7931,Suitability index,,0.7931,0.7931,
85,6,c1,Velocity (m/s),0.71,m/s,Habitat Suitability Index,0.3822,Suitability index,,0.3822,0.3822,
85,7,c1,Velocity (m/s),0.8,m/s,Habitat Suitability Index,0.2385,Suitability index,,0.2385,0.2385,
85,8,c1,Velocity (m/s),0.9,m/s,Habitat Suitability Index,0.1408,Suitability index,,0.1408,0.1408,
85,9,c1,Velocity (m/s),1,m/s,Habitat Suitability Index,0.1006,Suitability index,,0.1006,0.1006,
86,1,c1,Velocity (m/s),0.03,m/s,Habitat Suitability Index,0,Suitability index,,0,0,
86,2,c1,Velocity (m/s),0.27,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
86,3,c1,Velocity (m/s),0.61,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
86,4,c1,Velocity (m/s),0.92,m/s,Habitat Suitability Index,0.1967,Suitability index,,0.1967,0.1967,
86,5,c1,Velocity (m/s),1,m/s,Habitat Suitability Index,0.1705,Suitability index,,0.1705,0.1705,
87,1,c1,Velocity (m/s),0,m/s,Habitat Suitability Index,0.5237,Suitability index,,0.5237,0.5237,
87,2,c1,Velocity (m/s),0.04,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
87,3,c1,Velocity (m/s),0.09,m/s,Habitat Suitability Index,1,Suitability index,,1,1,
87,4,c1,Velocity (m/s),0.12,m/s,Habitat Suitability Index,0.5007,Suitability index,,0.5007,0.5007,
87,5,c1,Velocity (m/s),0.2,m/s,Habitat Suitability Index,0.4145,Suitability index,,0.4145,0.4145,
87,6,c1,Velocity (m/s),0.26,m/s,Habitat Suitability Index,0.3455,Suitability index,,0.3455,0.3455,
87,7,c1,Velocity (m/s),0.3,m/s,Habitat Suitability Index,0.2996,Suitability index,,0.2996,0.2996,
87,8,c1,Velocity (m/s),0.36,m/s,Habitat Suitability Index,0.2565,Suitability index,,0.2565,0.2565,
87,9,c1,Velocity (m/s),0.43,m/s,Habitat Suitability Index,0.199,Suitability index,,0.199,0.199,
87,10,c1,Velocity (m/s),0.46,m/s,Habitat Suitability Index,0.1789,Suitability index,,0.1789,0.1789,
87,11,c1,Velocity (m/s),0.52,m/s,Habitat Suitability Index,0.1473,Suitability index,,0.1473,0.1473,
87,12,c1,Velocity (m/s),0.58,m/s,Habitat Suitability Index,0.1128,Suitability index,,0.1128,0.1128,
87,13,c1,Velocity (m/s),0.61,m/s,Habitat Suitability Index,0.0984,Suitability index,,0.0984,0.0984,
87,14,c1,Velocity (m/s),0.68,m/s,Habitat Suitability Index,0.0841,Suitability index,,0.0841,0.0841,
87,15,c1,Velocity (m/s),0.77,m/s,Habitat Suitability Index,0.0639,Suitability index,,0.0639,0.0639,
87,16,c1,Velocity (m/s),0.91,m/s,Habitat Suitability Index,0.0352,Suitability index,,0.0352,0.0352,
87,17,c1,Velocity (m/s),1,m/s,Habitat Suitability Index,0.0151,Suitability index,,0.0151,0.0151,
88,1,c1,6PPD-Quinone Concentration,294.12,ng/L,Survivorship (%),100,% Survivorship,,90,100,0
88,2,c1,6PPD-Quinone Concentration,6764.71,ng/L,Survivorship (%),96.26,% Survivorship,,80,100,0
88,3,c1,6PPD-Quinone Concentration,14117.65,ng/L,Survivorship (%),94.98,% Survivorship,,80,98.64,3
88,4,c1,6PPD-Quinone Concentration,21470.59,ng/L,Survivorship (%),93.26,% Survivorship,,70,98.64,3
88,5,c1,6PPD-Quinone Concentration,27941.18,ng/L,Survivorship (%),91.27,% Survivorship,,70,98.64,5
88,6,c1,6PPD-Quinone Concentration,33823.53,ng/L,Survivorship (%),88.95,% Survivorship,,70,98.64,5
88,7,c1,6PPD-Quinone Concentration,39705.88,ng/L,Survivorship (%),86.02,% Survivorship,,70,98.64,10
88,8,c1,6PPD-Quinone Concentration,46176.47,ng/L,Survivorship (%),81.89,% Survivorship,,70,95,10
88,9,c1,6PPD-Quinone Concentration,52352.94,ng/L,Survivorship (%),76.82,% Survivorship,,50,95,10
88,10,c1,6PPD-Quinone Concentration,57941.18,ng/L,Survivorship (%),71.01,% Survivorship,,50,85,10
88,11,c1,6PPD-Quinone Concentration,59411.76,ng/L,Survivorship (%),69.26,% Survivorship,,50,85,10
88,12,c1,6PPD-Quinone Concentration,65588.24,ng/L,Survivorship (%),60.64,% Survivorship,,50,85,6
88,13,c1,6PPD-Quinone Concentration,69117.65,ng/L,Survivorship (%),54.67,% Survivorship,,50,75,0
89,1,c1,6PPD-Quinone Concentration,0,ng/L,Survivorship (%),100,% Survivorship,,0,100,0
89,2,c1,6PPD-Quinone Concentration,5.86,ng/L,Survivorship (%),96.03,% Survivorship,,50,100,3
89,3,c1,6PPD-Quinone Concentration,10.81,ng/L,Survivorship (%),94.63,% Survivorship,,50,99.53,3
89,4,c1,6PPD-Quinone Concentration,14.41,ng/L,Survivorship (%),91.82,% Survivorship,,50,99.53,5
89,5,c1,6PPD-Quinone Concentration,20.27,ng/L,Survivorship (%),86.92,% Survivorship,,50,100,10
89,6,c1,6PPD-Quinone Concentration,24.77,ng/L,Survivorship (%),82.48,% Survivorship,,29.67,100,10
89,7,c1,6PPD-Quinone Concentration,27.93,ng/L,Survivorship (%),78.27,% Survivorship,,29.67,100,15
89,8,c1,6PPD-Quinone Concentration,31.98,ng/L,Survivorship (%),71.26,% Survivorship,,29.67,97.2,20
89,9,c1,6PPD-Quinone Concentration,35.36,ng/L,Survivorship (%),65.19,% Survivorship,,29.67,97.2,20
89,10,c1,6PPD-Quinone Concentration,39.41,ng/L,Survivorship (%),57.71,% Survivorship,,29.67,94.39,20
89,11,c1,6PPD-Quinone Concentration,41.89,ng/L,Survivorship (%),51.64,% Survivorship,,29.67,94.39,25
89,12,c1,6PPD-Quinone Concentration,45.05,ng/L,Survivorship (%),44.86,% Survivorship,,29.67,94.39,25
89,13,c1,6PPD-Quinone Concentration,48.42,ng/L,Survivorship (%),38.32,% Survivorship,,0.47,94.39,25
89,14,c1,6PPD-Quinone Concentration,52.93,ng/L,Survivorship (%),30.14,% Survivorship,,0.47,53.04,25
89,15,c1,6PPD-Quinone Concentration,54.95,ng/L,Survivorship (%),26.4,% Survivorship,,0.47,53.04,25
89,16,c1,6PPD-Quinone Concentration,58.11,ng/L,Survivorship (%),21.73,% Survivorship,,0.47,53.04,20
89,17,c1,6PPD-Quinone Concentration,60.59,ng/L,Survivorship (%),17.99,% Survivorship,,0.47,53.04,20
89,18,c1,6PPD-Quinone Concentration,64.64,ng/L,Survivorship (%),13.55,% Survivorship,,0.47,53.04,20
89,19,c1,6PPD-Quinone Concentration,68.69,ng/L,Survivorship (%),9.58,% Survivorship,,0.47,36.68,20
89,20,c1,6PPD-Quinone Concentration,73.87,ng/L,Survivorship (%),7.01,% Survivorship,,0.47,36.68,10
89,21,c1,6PPD-Quinone Concentration,80.18,ng/L,Survivorship (%),4.21,% Survivorship,,0.47,27.34,10
89,22,c1,6PPD-Quinone Concentration,87.84,ng/L,Survivorship (%),2.34,% Survivorship,,0,27.34,10
89,23,c1,6PPD-Quinone Concentration,99.1,ng/L,Survivorship (%),0.7,% Survivorship,,0,20.79,10
89,24,c1,6PPD-Quinone Concentration,106.08,ng/L,Survivorship (%),0.23,% Survivorship,,0.23,20.79,10
90,1,c1,Temperature (Mean Daily Temperature),0,°C,Survivorship (%),0,% Survivorship,,0,100,
90,2,c1,Temperature (Mean Daily Temperature),1.3,°C,Survivorship (%),1.29,% Survivorship,,0,100,
90,3,c1,Temperature (Mean Daily Temperature),2,°C,Survivorship (%),20.4,% Survivorship,,0,100,
90,4,c1,Temperature (Mean Daily Temperature),3,°C,Survivorship (%),47.7,% Survivorship,,0,100,
90,5,c1,Temperature (Mean Daily Temperature),4,°C,Survivorship (%),75,% Survivorship,,0,100,
90,6,c1,Temperature (Mean Daily Temperature),4.7,°C,Survivorship (%),94,% Survivorship,,0,100,
90,7,c1,Temperature (Mean Daily Temperature),6,°C,Survivorship (%),94,% Survivorship,,0,100,
90,8,c1,Temperature (Mean Daily Temperature),6,°C,Survivorship (%),94,% Survivorship,,0,100,
90,9,c1,Temperature (Mean Daily Temperature),8,°C,Survivorship (%),94,% Survivorship,,0,100,
90,10,c1,Temperature (Mean Daily Temperature),10,°C,Survivorship (%),94,% Survivorship,,0,100,
90,11,c1,Temperature (Mean Daily Temperature),12,°C,Survivorship (%),94,% Survivorship,,0,100,
90,12,c1,Temperature (Mean Daily Temperature),14,°C,Survivorship (%),94,% Survivorship,,0,100,
90,13,c1,Temperature (Mean Daily Temperature),14.3,°C,Survivorship (%),93.65,% Survivorship,,0,100,
90,14,c1,Temperature (Mean Daily Temperature),15,°C,Survivorship (%),76.5,% Survivorship,,0,100,
90,15,c1,Temperature (Mean Daily Temperature),16,°C,Survivorship (%),52,% Survivorship,,0,100,
90,16,c1,Temperature (Mean Daily Temperature),17,°C,Survivorship (%),27.5,% Survivorship,,0,100,
90,17,c1,Temperature (Mean Daily Temperature),18,°C,Survivorship (%),3,% Survivorship,,0,100,
90,18,c1,Temperature (Mean Daily Temperature),18.1,°C,Survivorship (%),1,% Survivorship,,0,100,
90,19,c1,Temperature (Mean Daily Temperature),20,°C,Survivorship (%),1,% Survivorship,,0,100,
91,1,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),8,°C,Survivorship (%),100,% Survivorship,,0,100,
91,2,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),16,°C,Survivorship (%),100,% Survivorship,,0,100,
91,3,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),17,°C,Survivorship (%),85,% Survivorship,,0,100,
91,4,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),18,°C,Survivorship (%),70,% Survivorship,,0,100,
91,5,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),19,°C,Survivorship (%),55,% Survivorship,,0,100,
91,6,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),20,°C,Survivorship (%),40,% Survivorship,,0,100,
91,7,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),21,°C,Survivorship (%),25,% Survivorship,,0,100,
91,8,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),22,°C,Survivorship (%),10,% Survivorship,,0,100,
91,9,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),22.6,°C,Survivorship (%),1,% Survivorship,,0,100,
91,10,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),24,°C,Survivorship (%),1,% Survivorship,,0,100,
91,11,c1,Temperature (Mean of Daily Maximum Temperatures Aug-Sept),28,°C,Survivorship (%),1,% Survivorship,,0,100,
92,1,c1,Sediment Increase,1,Unitless,Mean System Capacity (%),100,% Capacity,,0,100,
92,2,c1,Sediment Increase,1.5,Unitless,Mean System Capacity (%),70,% Capacity,,0,100,
92,3,c1,Sediment Increase,2.5,Unitless,Mean System Capacity (%),50,% Capacity,,0,100,
92,4,c1,Sediment Increase,4.4,Unitless,Mean System Capacity (%),20,% Capacity,,0,100,
92,5,c1,Sediment Increase,10.8,Unitless,Mean System Capacity (%),0,% Capacity,,0,100,
93,1,c1,Sediment Increase,1,tonnes/ha/year,Mean System Capacity (%),100,% Capacity,,0,100,
93,2,c1,Sediment Increase,1.5,tonnes/ha/year,Mean System Capacity (%),70,% Capacity,,0,100,
93,3,c1,Sediment Increase,2.5,tonnes/ha/year,Mean System Capacity (%),50,% Capacity,,0,100,
93,4,c1,Sediment Increase,4.4,tonnes/ha/year,Mean System Capacity (%),20,% Capacity,,0,100,
93,5,c1,Sediment Increase,10.8,tonnes/ha/year,Mean System Capacity (%),0,% Capacity,,0,100,
94,1,c1,Selenium,0,µg/g egg wet weight,Mean System Capacity (%),100,% Capacity,,0,100,
94,2,c1,Selenium,1.17,µg/g egg wet weight,Mean System Capacity (%),72.51855257,% Capacity,,0,100,
94,3,c1,Selenium,4.3,µg/g egg wet weight,Mean System Capacity (%),54.08974454,% Capacity,,0,100,
94,4,c1,Selenium,13,µg/g egg wet weight,Mean System Capacity (%),23.67942532,% Capacity,,0,100,
94,5,c1,Selenium,20,µg/g egg wet weight,Mean System Capacity (%),0,% Capacity,,0,100,
94,6,c1,Selenium,31,µg/g egg wet weight,Mean System Capacity (%),0,% Capacity,,0,100,
95,1,c1,Temperature (7-day Average Daily Maximum),8,°C,Rearing Capacity (%),100,Rearing Capacity % (scaled 1-100),,0,100,
95,2,c1,Temperature (7-day Average Daily Maximum),18,°C,Rearing Capacity (%),100,Rearing Capacity % (scaled 1-100),,0,100,
95,3,c1,Temperature (7-day Average Daily Maximum),24,°C,Rearing Capacity (%),0,Rearing Capacity % (scaled 1-100),,0,100,
95,4,c1,Temperature (7-day Average Daily Maximum),32,°C,Rearing Capacity (%),0,Rearing Capacity % (scaled 1-100),,0,100,
96,1,c1,Temperature (7-day Average Daily Maximum),8,°C,Survival (%),97.88,% Survival,,0,100,
96,2,c1,Temperature (7-day Average Daily Maximum),9,°C,Survival (%),97.88,% Survival,,0,100,
96,3,c1,Temperature (7-day Average Daily Maximum),10,°C,Survival (%),97.88,% Survival,,0,100,
96,4,c1,Temperature (7-day Average Daily Maximum),11,°C,Survival (%),97.88,% Survival,,0,100,
96,5,c1,Temperature (7-day Average Daily Maximum),12,°C,Survival (%),97.88,% Survival,,0,100,
96,6,c1,Temperature (7-day Average Daily Maximum),13,°C,Survival (%),97.88,% Survival,,0,100,
96,7,c1,Temperature (7-day Average Daily Maximum),14,°C,Survival (%),97.88,% Survival,,0,100,
96,8,c1,Temperature (7-day Average Daily Maximum),15,°C,Survival (%),97.88,% Survival,,0,100,
96,9,c1,Temperature (7-day Average Daily Maximum),16,°C,Survival (%),97.88,% Survival,,0,100,
96,10,c1,Temperature (7-day Average Daily Maximum),17,°C,Survival (%),97.87996,% Survival,,0,100,
96,11,c1,Temperature (7-day Average Daily Maximum),18,°C,Survival (%),97.87968,% Survival,,0,100,
96,12,c1,Temperature (7-day Average Daily Maximum),19,°C,Survival (%),97.87764,% Survival,,0,100,
96,13,c1,Temperature (7-day Average Daily Maximum),20,°C,Survival (%),97.862816,% Survival,,0,100,
96,14,c1,Temperature (7-day Average Daily Maximum),21,°C,Survival (%),97.754814,% Survival,,0,100,
96,15,c1,Temperature (7-day Average Daily Maximum),22,°C,Survival (%),96.97436,% Survival,,0,100,
96,16,c1,Temperature (7-day Average Daily Maximum),23,°C,Survival (%),91.63872,% Survival,,0,100,
96,17,c1,Temperature (7-day Average Daily Maximum),24,°C,Survival (%),65.39748,% Survival,,0,100,
96,18,c1,Temperature (7-day Average Daily Maximum),25,°C,Survival (%),21.175673,% Survival,,0,100,
96,19,c1,Temperature (7-day Average Daily Maximum),26,°C,Survival (%),3.5701032,% Survival,,0,100,
96,20,c1,Temperature (7-day Average Daily Maximum),27,°C,Survival (%),0.5054464,% Survival,,0,100,
96,21,c1,Temperature (7-day Average Daily Maximum),28,°C,Survival (%),0.0696179,% Survival,,0,100,
96,22,c1,Temperature (7-day Average Daily Maximum),29,°C,Survival (%),0.00955,% Survival,,0,100,
96,23,c1,Temperature (7-day Average Daily Maximum),30,°C,Survival (%),0.00131,% Survival,,0,100,
97,1,c1,Temperature,0,°C,Mean System Capacity (%),0,% Capacity,,0,100,
97,2,c1,Temperature,1,°C,Mean System Capacity (%),0,% Capacity,,0,100,
97,3,c1,Temperature,2,°C,Mean System Capacity (%),0,% Capacity,,0,100,
97,4,c1,Temperature,3,°C,Mean System Capacity (%),0,% Capacity,,0,100,
97,5,c1,Temperature,4,°C,Mean System Capacity (%),0,% Capacity,,0,100,
97,6,c1,Temperature,5,°C,Mean System Capacity (%),100,% Capacity,,0,100,
97,7,c1,Temperature,6,°C,Mean System Capacity (%),100,% Capacity,,0,100,
97,8,c1,Temperature,7,°C,Mean System Capacity (%),100,% Capacity,,0,100,
97,9,c1,Temperature,8,°C,Mean System Capacity (%),100,% Capacity,,0,100,
97,10,c1,Temperature,9,°C,Mean System Capacity (%),100,% Capacity,,0,100,
97,11,c1,Temperature,10,°C,Mean System Capacity (%),100,% Capacity,,0,100,
97,12,c1,Temperature,11,°C,Mean System Capacity (%),100,% Capacity,,0,100,
97,13,c1,Temperature,12,°C,Mean System Capacity (%),100,% Capacity,,0,100,
97,14,c1,Temperature,13,°C,Mean System Capacity (%),75,% Capacity,,0,100,
97,15,c1,Temperature,14,°C,Mean System Capacity (%),50,% Capacity,,0,100,
97,16,c1,Temperature,15,°C,Mean System Capacity (%),25,% Capacity,,0,100,
97,17,c1,Temperature,16,°C,Mean System Capacity (%),0,% Capacity,,0,100,
97,18,c1,Temperature,17,°C,Mean System Capacity (%),0,% Capacity,,0,100,
97,19,c1,Temperature,18,°C,Mean System Capacity (%),0,% Capacity,,0,100,
98,1,c1,Temperature,10,°C,Mean System Capacity (%),100,% Capacity,,0,100,
98,2,c1,Temperature,11,°C,Mean System Capacity (%),100,% Capacity,,0,100,
98,3,c1,Temperature,12,°C,Mean System Capacity (%),100,% Capacity,,0,100,
